name,lat,lon,darkness_value,falchi_category,reachable_from_city,addr_city
Těnovická vyhlídka,49.6246604,13.6343919,0.11026113480329514,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8147686,13.9876683,0.1457483023405075,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.866015,13.601317,0.13766463100910187,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.7729377,13.1237392,0.13505259156227112,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8483036,13.6089353,0.14331260323524475,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9558519,13.6829589,0.07455442100763321,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.6087562,13.7718296,0.06664425134658813,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.612948,13.6215242,0.12289895862340927,Modrá (Mírné znečištění),Plzeň,Unknown
NS Železný Újezd: Rozhledna,49.5613002,13.667416,0.0834823027253151,Modrá (Mírné znečištění),Plzeň,Unknown
Rozhledna Milíře,49.665357,12.6225023,0.09057717770338058,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka Dominiky Kolowrat Krakovské,49.6297672,12.599961,0.06278671324253082,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Rozhledna,49.4067476,13.7111031,0.09940685331821442,Modrá (Mírné znečištění),Plzeň,Unknown
Rozhledna Šťastná věž,49.6169669,13.6122326,0.14064261317253113,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.6250175,13.608636,0.12825864553451538,Modrá (Mírné znečištění),Plzeň,Unknown
„Na Vrchách“ - rozhledna místo radarů,49.8460201,13.5756443,0.15947948396205902,Modrá (Mírné znečištění),Plzeň,Unknown
Rozhledna máminka 2.,49.9632073,13.9299364,0.14663150906562805,Modrá (Mírné znečištění),Plzeň,Unknown
Rozhledna Máminka 3.,49.9632045,13.9299111,0.14663150906562805,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9051713,13.7239291,0.09210796654224396,Modrá (Mírné znečištění),Plzeň,Unknown
Hraběcí kříž,50.0399463,13.2961388,0.05812970921397209,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.457616,13.7779866,0.10126347839832306,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.457616,13.7779585,0.10126347839832306,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.5246092,13.2993059,0.12530246376991272,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.679346,12.6668878,0.08999976515769958,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.6080336,12.8612206,0.05296909809112549,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.6647246,12.9843882,0.08678141981363297,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9483177,13.3757189,0.13507704436779022,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.6064279,12.8629819,0.05296909809112549,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Rozhledna na vrchu Chlumu v Chanovicích,49.406752,13.7109337,0.09940685331821442,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8498987,12.8384603,0.06803589314222336,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.7880286,12.7340667,0.10285963118076324,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.7683018,12.9266582,0.10117338597774506,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8485723,13.6081511,0.1528353989124298,Modrá (Mírné znečištění),Plzeň,Unknown
Karvánka,49.9141123,13.5289689,0.11120280623435974,Modrá (Mírné znečištění),Plzeň,Unknown
skalní vyhlídka Pavučina,49.9308957,13.5572769,0.10647722333669662,Modrá (Mírné znečištění),Plzeň,Unknown
Rozhledna sv. Markéta - Dlažov,49.3621368,13.1563873,0.0964636504650116,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.5877476,13.1972063,0.13540245592594147,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.6012015,12.7294697,0.07881516963243484,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
rozhledna Březinka odb.,49.6238614,12.8092164,0.057972799986600876,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.799099,12.902538,0.08714309334754944,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.7218485,12.9048518,0.09714377671480179,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8167183,12.8038101,0.07562127709388733,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.7659394,13.0644388,0.1292095184326172,Modrá (Mírné znečištění),Plzeň,Unknown
Rozhledna,49.6354815,13.5674949,0.14559437334537506,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9634007,13.3539035,0.0963168740272522,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.7930174,14.0536924,0.12346453219652176,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.4675634,13.1120737,0.07419252395629883,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.4293905,13.2155836,0.10598728060722351,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka pod Bukovou horou,49.5287986,13.5499008,0.09824881702661514,Modrá (Mírné znečištění),Plzeň,Unknown
Výhled na Kamenec,49.8824623,13.5974282,0.11216229200363159,Modrá (Mírné znečištění),Plzeň,Unknown
Bývalá rozhledna Vidice,49.6071735,12.8284678,0.052343811839818954,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.8103896,12.8551375,0.07850325852632523,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.8110486,12.8572886,0.07850325852632523,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Všekarská vyhlídka,49.6078843,13.0447426,0.1111559346318245,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.4569951,13.780915,0.10126347839832306,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.4837935,13.4984015,0.10262516885995865,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.5643395,13.4958498,0.1352982521057129,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,50.0015233,13.655483,0.07538554072380066,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.9317354,13.6680404,0.08467824757099152,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9456157,13.7088486,0.08127496391534805,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka Pohoří,49.35034,13.1487515,0.09591155499219894,Modrá (Mírné znečištění),Plzeň,Unknown
Oskarova vyhlídka,49.9688744,13.7811598,0.0844428688287735,Modrá (Mírné znečištění),Plzeň,Unknown
Na Floriánu,49.8496219,13.6076133,0.1528353989124298,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.7502951,13.742828,0.12017091363668442,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.5477968,13.0386924,0.11429540067911148,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8876414,13.7479181,0.1048896461725235,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8227453,13.7785485,0.15129533410072327,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.3762212,13.1749849,0.10551893711090088,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.6317059,13.6341852,0.11061099171638489,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.3875553,13.1757315,0.10262659937143326,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.473683,13.227009,0.09499861299991608,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.4327064,13.2029312,0.09683246165513992,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.430826,13.2041801,0.09683246165513992,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.4159573,13.201063,0.10942135751247406,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.3924097,13.0797499,0.09214086830615997,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.4070521,13.0476607,0.12039655447006226,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.5674631,13.7774011,0.06389090418815613,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.6826815,12.6684585,0.08999976515769958,Modrá (Mírné znečištění),Plzeň,Unknown
Minirozhledna Rumovka,49.5211324,13.5284308,0.10445985198020935,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9487943,13.5867773,0.08416201174259186,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.8821723,13.5701071,0.11742328852415085,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.7475432,13.6768081,0.15769150853157043,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka Antonína Bárty,49.5254554,13.6653111,0.07931285351514816,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Unnamed POI,49.9649137,13.7666331,0.08485603332519531,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9707722,13.7637813,0.08345174789428711,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.970862,13.7638005,0.08316978812217712,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.9387032,13.5745682,0.09083488583564758,Modrá (Mírné znečištění),Plzeň,Unknown
Unnamed POI,49.4454495,14.8578332,0.07966224104166031,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.6309659,14.2782599,0.07930610328912735,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Sněžník,49.2760195,14.8952105,0.0806737169623375,Modrá (Mírné znečištění),České Budějovice,Unknown
Vožický výhled,49.5322737,14.8145497,0.13567353785037994,Modrá (Mírné znečištění),České Budějovice,Unknown
Lipno Panorama,48.7163944,14.0793168,0.050792496651411057,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Helfenburk,49.136199,14.0067236,0.07257965952157974,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Kleť rozhledna,48.8655251,14.2832614,0.1264510452747345,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6358859,14.2319242,0.11142275482416153,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0952342,14.56487,0.1526331603527069,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2335536,14.6284947,0.1035587340593338,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2344525,14.6256314,0.1035587340593338,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7735465,14.8092261,0.0675571858882904,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7552007,14.6085973,0.06716980785131454,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7575567,14.6075849,0.06768664717674255,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.6083814,14.2947211,0.08087573200464249,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6300899,14.2597039,0.08679299801588058,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6474923,14.6171881,0.04077840968966484,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.9825413,14.719773,0.13094468414783478,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7295101,14.7030681,0.05222126841545105,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Jelení skok,49.1031823,14.465568,0.1469142735004425,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7421411,14.7400746,0.06171329692006111,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.8846563,14.5998202,0.15490229427814484,Modrá (Mírné znečištění),České Budějovice,Unknown
Kamerový systém,49.0614566,14.7551031,0.11474882811307907,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.996998,13.9965348,0.14844201505184174,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0563384,13.9799224,0.12636765837669373,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0598991,13.9907427,0.1325482726097107,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.41947,15.0435612,0.07372014224529266,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.4244595,15.0145767,0.0837516114115715,Modrá (Mírné znečištění),České Budějovice,Unknown
Vyhlídka Oldřicha Fencla,48.8436326,14.5571829,0.12161780148744583,Modrá (Mírné znečištění),České Budějovice,Unknown
Hasičská vyhlídka,49.1714959,14.258259,0.12158701568841934,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7773832,14.5132605,0.10806599259376526,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.8993739,14.1709138,0.06221647188067436,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.6728195,14.2868022,0.056766483932733536,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7393587,14.5264803,0.1078692376613617,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7868397,14.5819925,0.0828021764755249,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7889536,14.5831746,0.08978021144866943,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.8082743,14.2461555,0.13492920994758606,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7408906,14.724057,0.06107298657298088,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.8346579,14.701329,0.0950348898768425,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.9518155,14.1902448,0.07346896827220917,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7181145,14.7074785,0.04639394208788872,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.9336795,14.0281533,0.04607096686959267,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7476437,14.5871857,0.07351788878440857,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Kraví pole,49.0118146,14.0930876,0.06823241710662842,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.025202,13.954498,0.10151036083698273,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.859393,14.8131515,0.06528256088495255,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.8982098,14.2408703,0.08936390280723572,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.8804707,14.2632902,0.10438767075538635,Modrá (Mírné znečištění),České Budějovice,Unknown
Rozhledna Slabošovka,48.7891369,14.5474845,0.10953893512487411,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.977541,13.994564,0.07236763089895248,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.9301048,14.318378,0.15525907278060913,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7271128,14.7264868,0.049731746315956116,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7308938,14.7198667,0.05390752851963043,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.1320661,14.1302725,0.10797364264726639,Modrá (Mírné znečištění),České Budějovice,Unknown
Šumavská vyhlídka,49.1677911,14.0912935,0.09036731719970703,Modrá (Mírné znečištění),České Budějovice,Unknown
Rozhledna Rýdův kopec a její okolí,49.1591574,14.939756,0.13976840674877167,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.4748779,14.5250095,0.08963260799646378,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.9389268,14.2511156,0.10987477749586105,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7381005,14.5457302,0.08940768986940384,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0476307,14.0408906,0.10328836739063263,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.3190235,14.3496892,0.09393328428268433,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.3412621,14.5003869,0.09883085638284683,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0314777,13.9822376,0.13191264867782593,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.9532018,14.2439756,0.11291568726301193,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.9355166,14.2943944,0.13770867884159088,Modrá (Mírné znečištění),České Budějovice,Unknown
vyhlídková terasa,49.2257439,14.1275092,0.10387148708105087,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2613648,14.3041467,0.12230657041072845,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.1396287,14.1345835,0.12673097848892212,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.9986147,14.006602,0.15859948098659515,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7876087,14.1079957,0.05616401880979538,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7921709,14.103805,0.05616401880979538,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Nad Vaněčkem,48.6568283,14.5990542,0.04661041870713234,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
U Ludvických Hor,48.6598487,14.6008008,0.04466667026281357,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Malonty U Jákla,48.6821523,14.587954,0.07335680723190308,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.1257009,14.6056197,0.11898067593574524,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.1257836,14.6054472,0.11898067593574524,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0990947,14.1397928,0.08274693042039871,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.8733916,14.5534997,0.14870938658714294,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0406568,14.0067424,0.1276634931564331,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0464239,14.0655655,0.09142303466796875,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.921998,14.1162929,0.05133829265832901,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.1097491,14.5689686,0.14551301300525665,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6317515,14.2365873,0.1131153330206871,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6338511,14.2371114,0.1131153330206871,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2512449,14.0961301,0.12735667824745178,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0843045,14.2645798,0.11728177964687347,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0843176,14.2645921,0.11728177964687347,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.9694346,13.981173,0.062400348484516144,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.9694132,13.9811547,0.062400348484516144,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.760785,14.1484439,0.06774739176034927,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7607865,14.1484112,0.06774739176034927,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.6561171,14.442392,0.10985271632671356,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6561047,14.4423933,0.10985271632671356,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.065667,14.9108755,0.11027762293815613,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.9713004,14.854952,0.0731574073433876,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.9713136,14.8549397,0.0731574073433876,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.4334893,14.9043712,0.07913625240325928,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.4334924,14.9043502,0.07913625240325928,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.1160207,14.5918973,0.12149066478013992,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.1596784,14.6440492,0.12999257445335388,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2233369,14.7269812,0.15600158274173737,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.4810849,14.6606842,0.12967392802238464,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.5114322,14.6689027,0.09469028562307358,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.5332033,14.6640374,0.09612501412630081,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.5330309,14.6646423,0.09612501412630081,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.5438181,14.6655309,0.08673504739999771,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.6196305,14.6581842,0.09476558864116669,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.6196133,14.6581878,0.09476558864116669,Modrá (Mírné znečištění),České Budějovice,Unknown
Kraví hora,48.6339941,14.3202509,0.07722127437591553,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7761045,14.5109445,0.10806599259376526,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.4789557,14.6687783,0.1439170390367508,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.612073,14.4072293,0.08129836618900299,Modrá (Mírné znečištění),České Budějovice,Unknown
Vyhlídka u altánku,49.5431242,14.6063207,0.08151115477085114,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.5070438,14.6044099,0.08928908407688141,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6562869,14.3655017,0.07694420963525772,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.6563691,14.3652169,0.07694420963525772,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.6571891,14.3661832,0.07694420963525772,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.6568791,14.3669372,0.07229055464267731,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Vyhlídka pana Šalamouna,48.6538177,14.3655463,0.07203938066959381,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7918817,14.1012314,0.05616401880979538,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7921398,14.1027845,0.05616401880979538,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7836804,14.1191114,0.06316651403903961,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.8113118,14.258137,0.1536557525396347,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.1469227,14.7154233,0.11852093786001205,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2468712,14.8883775,0.0895955041050911,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2474741,14.8869568,0.0895955041050911,Modrá (Mírné znečištění),České Budějovice,Unknown
Rozhledna Libín,48.9761794,13.9896396,0.07252418249845505,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.8049334,14.2347706,0.11623343080282211,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.0436323,14.1251058,0.07453534752130508,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7203524,14.7407607,0.047499727457761765,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Kuhberg -  Kraví Hora,48.6339881,14.3202694,0.07722127437591553,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.1889187,14.571393,0.11874131858348846,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7811467,14.3538987,0.13757264614105225,Modrá (Mírné znečištění),České Budějovice,Unknown
Ve smrčí,49.166339,14.5543585,0.12275195866823196,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7816881,14.3513381,0.13757264614105225,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7821243,14.3506924,0.13757264614105225,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7821343,14.3506872,0.13757264614105225,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7411115,14.7392727,0.06171329692006111,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7497215,14.7371397,0.07016414403915405,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,48.7537632,14.6074371,0.06988156586885452,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.4752411,14.6756086,0.1358971893787384,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2162633,14.5588702,0.10635467618703842,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7707127,14.0460667,0.07393886893987656,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Vyhlídková rozhledna,48.7396838,14.5401387,0.09717516601085663,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7234172,14.6386018,0.06782649457454681,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.1514089,14.7250084,0.11399531364440918,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.1465929,14.7147985,0.11852093786001205,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7949415,14.6817036,0.07206466794013977,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Unnamed POI,49.1511435,14.7254182,0.11399531364440918,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.1511434,14.7254183,0.11399531364440918,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.2465493,14.8852862,0.0895955041050911,Modrá (Mírné znečištění),České Budějovice,Unknown
Vyhlídka na samotě u lesa,48.7506064,14.3054596,0.08477038890123367,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7820075,14.4129901,0.11405126750469208,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.6570002,14.1775311,0.08079519867897034,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.8247977,14.5172312,0.13198015093803406,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,49.1140893,14.1540317,0.10708433389663696,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7664807,14.032189,0.09340841323137283,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.7638576,14.0299579,0.09340841323137283,Modrá (Mírné znečištění),České Budějovice,Unknown
Matějčkova vyhlídka,48.7402828,14.4219909,0.08877468854188919,Modrá (Mírné znečištění),České Budějovice,Unknown
Unnamed POI,48.919882,14.1234881,0.05350874736905098,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
